index,System Type,Literature Name,Name1,Selection Method,Confirmation Method,z1,z1_type,RA1,Dec1,RA1_deg,Dec1_deg,Equinox,Coordinate_waveband1,Coordinate_Source1,Brightness1,Brightness_band1,Brightness_type1,Name2,z2,z2_type,RA2,Dec2,RA2_deg,Dec2_deg,Coordinate_waveband2,Coordinate_Source2,Brightness2,Brightness_band2,Brightness_type2,Sep,Sep(kpc),delta_z,dV,Paper(s),BibCode(s),DOI(s),Notes
490,Binary Quasar / Lens,FBQ 1633+3134,FBQ 1633+3134A,CCD Imaging / Optical Spectroscopy,,1.52,spec,16:33:48.974,+31:34:11.85,248.4540583333333,31.569958333333332,J2000,,,17.624000000000002,V (Simbad),mag (Check Simbad),FBQ 1633+3134B,1.52,spec,16:33:49.020,+31:34:11.44,248.45425,31.569844444444445,,,18.905,V (Simbad),mag (Check Simbad),0.6629999999999999,5.61301857607004,0.0,0.0,Morgan+2001,2001AJ....121..611M,https://doi.org/10.1086/318744,Considered a good lens candidate but without the detection of a foreground lens candidate the binary hypothesis cannot be ruled out. Coordinates from Simbad.
492,Binary Quasar,SDSS J233646.2-010732.6,SDSS J2336-0107A,,Infrared Imaging / Optical Spectroscopy,1.2853,spec,23:36:46.2,-01:07:32.6,354.1925,-1.1257222222222223,J2000,Optical,,,nan (Simbad),mag (Check Simbad),SDSS J2336-0107B,1.2871,spec,23:36:45.1,-01:07:32.4,354.18791666666664,-1.1256666666666666,Optical,,,nan (Simbad),mag (Check Simbad),1.67,13.973665885280093,-0.0017999999999998018,-235.41243836640174,Gregg+2002,2002ApJ...573L..85G,https://doi.org/10.1086/342088,Component B is a FeLoBAL quasar ; the striking differences in the spectra and short time delay rule out a lens interpretation. Coordinates from Gregg+2002
494,Dual AGN,NGC 6240,NGC 6240 North,,X-ray Imaging,0.0245,spec,16:52:58.98,+02:24:02.8,253.24575,2.400777777777778,J2000,Optical,,15.4,I (Simbad),mag (Check Simbad),NGC 6240 South,0.0245,spec,16:52:58.96,+02:24:01.0,253.24566666666664,2.4002777777777777,Optical,,14.4,I (Simbad),mag (Check Simbad),1.8,0.8888143852029974,0.0,0.0,Komossa+2003,2003ApJ...582L..15K,https://doi.org/10.1086/346145,Angular separation is based on optical nuclei and pulled from Komossa+'s introduction; Need to find accurate X-ray positions for sources
495,Binary SMBH Candidate,3C 66B,3C 66B,,VLBI Phase Reference Imaging,0.0215,spec,02:23:11.41124,+42:59:31.3840,35.79754683333333,42.99205111111111,J2000,Radio,ICRF,14.81,V (Simbad),mag (Check Simbad),3C 66B,0.0215,spec,02:23:11.41124,+42:59:31.3840,35.79754683333333,42.99205111111111,Radio,ICRF,14.81,V (Simbad),mag (Check Simbad),0.45988364,0.20000000013970662,0.0,0.0,Sudou+2003,2003Sci...300.1263S,https://doi.org/10.1126/science.1082817,VLBI phase reference imaging suggests orbital motion on order of year; Sudou+ claim possible presence of binary in addition to jet precession to explain observations
497,Dual AGN Candidate,3C 294,3C 294 W,,AO Infared Imaging / X-ray Imaging,1.786,spec,14:06:44.074,+34:11:24.95,211.68364166666663,34.190263888888886,J2000,Radio,VLA,,nan (Simbad),mag (Check Simbad),3C 294 E,1.786,spec,14:06:44.1459,+34:11:24.91,211.68394124999998,34.19025277777777,NIR,,,nan (Simbad),mag (Check Simbad),0.9,7.603520355820439,0.0,0.0,Stockton+2004,2004ApJ...600..626S,https://doi.org/10.1086/380096,Coordinates for 3C 294 come from McCaryh+94 after conversion to ICRS in paper; VLA imaging at 6cm gives coordinates
498,Dual AGN Candidate,Arp 299,NGC 3690 E,,X-ray Imaging / X-ray Spectroscopy,0.001,spec,11:28:33.9,+58:33:43.9,172.14124999999999,58.562194444444444,J2000,X-ray,XMM,,nan (Simbad),mag (Check Simbad),NGC 3690 W,0.001,spec,11:28:31.326,+58:33:41.80,172.13052499999998,58.561611111111105,Infrared,2MASS,12.86,V (Simbad),mag (Check Simbad),22.0,0.4562347747896776,0.0,0.0,Ballo+2004,2004ApJ...600..634B,https://doi.org/10.1086/379887,Need to double check the redshift for this system; Note that Arp 299 is mistakenly claimed to comprise IC 694 and NGC 3690 but IC 694 is a lenticular galaxy not associated with the two primary merging galaxies; our naming convention takes this into account. I quote the XMM 2-10keV X-ray coordinates of the AGNs from Ballo+ to avoid confusion with multiple APG namings but these coordinates are likely not the same exact coordinate as the Chandra source (which was not listed). Separation not based on X-ray coordinates but on work by Heckman. 
499,Dual AGN,ESO509-IG066,ESO509-IG066E,,X-ray Imaging / X-ray Spectroscopy,0.033223,spec,13:34:40.8,-23:26:45,203.66999999999996,-23.445833333333333,J2000,X-ray,XMM,,nan (Simbad),mag (Check Simbad),ESO509-IG066W,0.034307,spec,13:34:39.7,-23:26:48,203.66541666666666,-23.446666666666665,X-ray,XMM,16.6,V (Simbad),mag (Check Simbad),16.0,10.601835157873419,-0.0010839999999999947,-313.52958448451943,Guainazzi+2005,2005A&A...429L...9G,https://doi.org/10.1051/0004-6361:200400104,Coordinates correspond to the X-ray positions but the quoted separation is for the optical nuclei
500,Binary SMBH,CSO 0402+379,CSO 0402+379,,VLBA Imaging,0.055,spec,04:05:49.2627587,+38:03:32.234373,61.45526149458332,38.058953992499994,J2000,Radio,VLBA,18.5,V (Simbad),mag (Check Simbad),CSO 0402+379,0.055,spec,04:05:49.2627587,+38:03:32.234373,61.45526149458332,38.058953992499994,Radio,VLBA,18.5,V (Simbad),mag (Check Simbad),0.0068,0.007268555207596756,0.0,0.0,Maness+2004 ; Rodriguez+2006 ; Morganti+2009,2004ApJ...602..123M ; 2006ApJ...646...49R ; 2009A&A...496L...9M,https://doi.org/10.1086/380919 ; https://doi.org/10.1086/504825 ; https://doi.org/10.1051/0004-6361/200911705,Coordinates from Simbad. Also known as ICRF J040549.2+380332.
501,Binary SMBH Candidate,3C 345,3C 345,,VLA Imaging,0.5928,spec,16:42:58.8100340220,+39:48:36.999540578,250.745041808425,39.81027765016055,J2000,Optical,Gaia,16.59,V (Simbad),mag (Check Simbad),3C 345,0.5928,spec,16:42:58.8100340220,+39:48:36.999540578,250.745041808425,39.81027765016055,Optical,Gaia,16.59,V (Simbad),mag (Check Simbad),3.0084300000000003e-06,1.9999999333770814e-05,0.0,0.0,Caproni+2004a,2004ApJ...602..625C,https://doi.org/10.1086/381195,Coordinates from Simbad
502,Binary SMBH Candidate,SDSS J1048+0055,SDSS J1048+0055,,Double-Peaked Spectroscopic Emission Lines / VLBA Imaging,0.6422,spec,10:48:07.7446055,+00:55:43.481926,162.03226918958333,0.9287449794444445,J2000,Radio,VLBA,21.42,V (Simbad),mag (Check Simbad),SDSS J1048+0055,0.6422,spec,10:48:07.7446055,+00:55:43.481926,162.03226918958333,0.9287449794444445,Radio,VLBA,21.42,V (Simbad),mag (Check Simbad),0.0025,0.017232683706610855,0.0,0.0,Zhou+2004,2004ApJ...604L..33Z,https://doi.org/10.1086/383310,Double-peaked emission lines considered as two separate NLRs and VLBA imaging reveals two sources separted via roughly 2.5 mas. Coordinates taken from Simbad. ICRF designation on Simbad.
503,Dual AGN,J0321 455,J0321455N,,Optical Spectroscopy / Radio Imaging,0.0717,spec,03:21:26.121,-45:30:27.05,50.35883749999999,-45.50751388888889,J2000,Infrared,2MASS,15.79,V (Simbad),mag (Check Simbad),J0321455S,0.0711,spec,03:21:25.7683597022,-45:30:53.542410817,50.35736816542583,-45.51487289189361,Optical,Gaia,15.59,V (Simbad),mag (Check Simbad),26.3,35.936395055942924,0.0006000000000000033,167.44445205743065,Klamer+2004,2004MNRAS.351..101K,https://doi.org/10.1111/j.1365-2966.2004.07757.x,This is a system of radio tailed galaxies akin to 3C 75 and therefore is very likely to be hosting a pair of radio loud AGNs
504,Binary Quasar,SDSS J1120+6711,SDSS J1120+6711A,,Optical Imaging / NIR Imaging / Optical Spectroscopy,1.49,spec,11:20:12.0987,+67:11:15.880,170.05041125,67.18774444444445,J2000,Optical,,19.0,V (Simbad),mag (Check Simbad),SDSS J1120+6711B,1.49,spec,11:20:12.0987,+67:11:15.880,170.05041125,67.18774444444445,Optical,,19.0,V (Simbad),mag (Check Simbad),1.75,14.806040748158368,0.0,0.0,Pindor+2006,2006AJ....131...41P,https://doi.org/10.1086/497965,
505,Dual AGN,EGSD2 J142033.66+525917.5,EGSD2 J142033.66+525917.5,,Double-Peaked Optical Spectroscopy,0.7090000000000001,spec,14:20:33.57522,+52:59:17.2848,215.13989675,52.98813466666667,J2000,Optical,,22.56,R (Simbad),mag (Check Simbad),EGSD2 J142033.66+525917.5,0.7090000000000001,spec,14:20:33.57522,+52:59:17.2848,215.13989675,52.98813466666667,Optical,,22.56,V (Simbad),mag (Check Simbad),0.17,1.2209770398184012,0.0,0.0,Gerke+2007,2007ApJ...660L..23G,https://doi.org/10.1086/517968,Coordinates pulled from Simbad
506,Recoil Candidate / Binary SMBH Candidate,SDSS J0927+2943,SDSS J0927+2943,Offset Spectroscopic Emission Lines,,0.713,spec,09:27:12.6487571806,+29:43:44.082086600,141.80270315491913,29.72891169072222,J2000,Optical,Gaia,18.63,V (Simbad),mag (Check Simbad),SDSS J0927+2943,0.713,spec,09:27:12.6487571806,+29:43:44.082086600,141.80270315491913,29.72891169072222,Optical,Gaia,18.63,V (Simbad),mag (Check Simbad),0.0,0.0,0.0,0.0,Komossa+2008 ; Shields+2009a ; Bogdanović+2009 ; Dotti+2009,2008ApJ...678L..81K ; 2009ApJ...696.1367S ; 2009ApJ...697..288B ; 2009MNRAS.398L..73D,https://doi.org/10.1086/588656 ; https://doi.org/10.1088/0004-637X/696/2/1367 ; https://doi.org/10.1088/0004-637X/697/1/288 ; https://doi.org/10.1111/j.1745-3933.2009.00714.x,Komossa+ argues that J0927 constitutes a likely recoil candidate while Shields+ argues that the superposition hypothesis deserves more attention and Bogdanović+ argues that the system is more likely a binary SMBH system
507,Dual AGN,Mrk 463,Mrk 463E,,X-ray Imaging / X-ray Spectroscopy,0.0504,spec,13:56:02.886,+18:22:18.84,209.01202499999997,18.3719,J2000,Infrared,2MASS,14.22,V (Simbad),mag (Check Simbad),Mrk 463W,0.0504,spec,13:56:02.620,+18:22:17.76,209.01091666666665,18.3716,Optical,SDSS,,nan (Simbad),mag (Check Simbad),3.83,3.771967291634506,0.0,0.0,Bianchi+2008,2008MNRAS.386..105B,https://doi.org/10.1111/j.1365-2966.2008.13078.x,Angular separation comes from separation of the Chandra sources;
508,Binary SMBH Candidate,J1536+0441,J1536+0441,Double-Peaked Optical Spectroscopic Emission Lines,,0.38799999999999996,spec,15:36:36.2232172770,+04:41:27.064213945,234.15093007198746,4.690851170540278,J2000,Optical,Gaia,17.41,V (Simbad),mag (Check Simbad),J1536+0441,0.38799999999999996,spec,15:36:36.2232172770,+04:41:27.064213945,234.15093007198746,4.690851170540278,Optical,Gaia,17.41,V (Simbad),mag (Check Simbad),0.03792597,0.19999999913568933,0.0,0.0,Boroson+2009 ; Wrobel+2009 ; Lauer+2009 ; Decarli+2009 ; Tang+2009,2009Natur.458...53B ; 2009ApJ...699L..22W ; 2009ApJ...703..930L ; 2009ApJ...703L..76D ; 2009ApJ...704.1189T,https://doi.org/10.1038/nature07779 ; https://doi.org/10.1088/0004-637X/699/1/L22 ; https://doi.org/10.1088/0004-637X/703/1/930 ; https://doi.org/10.1088/0004-637X/703/1/L76 ; https://doi.org/10.1088/0004-637X/704/2/1189,
510,Dual AGN Candidate,COSMOS J100043.15+020637.2,COSMOS J100043.15+020637.2,HST Imaging,,0.36,spec,10:00:43.1317731847,+02:06:37.388673197,150.1797157216029,2.110385742554722,J2000,Optical,Gaia,19.37,V (Simbad),mag (Check Simbad),COSMOS J100043.15+020637.2,0.36,spec,10:00:43.1317731847,+02:06:37.388673197,150.1797157216029,2.110385742554722,Optical,Gaia,19.37,V (Simbad),mag (Check Simbad),0.49700000000000005,2.500107397366994,0.0,0.0,Comerford+2009b,2009ApJ...702L..82C,https://doi.org/10.1088/0004-637X/702/1/L82,Coordinates from the COSMOS naming convention
511,Dual AGN Candidate,SDSS J1316+1753,SDSS J1316+1753,Double-Peaked Optical Spectroscopic Emission Lines,,0.15,spec,13:16:42.9045124644,+17:53:32.577824282,199.17876880193498,17.89238272896722,J2000,Optical,Gaia,18.33,V (Simbad),mag (Check Simbad),SDSS J1316+1753,0.15,spec,13:16:42.9045124644,+17:53:32.577824282,199.17876880193498,17.89238272896722,Optical,Gaia,18.33,V (Simbad),mag (Check Simbad),0.07649908799999999,0.19999999965448165,0.0,0.0,Xu+2009,2009ApJ...705L..20X,https://doi.org/10.1088/0004-637X/705/1/L20,
512,Recoil Candidate / Double-Peaked Emitter,SDSS J1050+3456,SDSS J1050+3456,Offset Optical Spectroscopic Emission Lines,,0.272,spec,10:50:41.3539195849,+34:56:31.441494208,162.6723079982704,34.94206708172444,J2000,Optical,Gaia,19.24,V (Simbad),mag (Check Simbad),SDSS J1050+3456,0.272,spec,10:50:41.3539195849,+34:56:31.441494208,162.6723079982704,34.94206708172444,Optical,Gaia,19.24,V (Simbad),mag (Check Simbad),0.0,0.0,0.0,0.0,Shields+2009b,2009ApJ...707..936S,https://doi.org/10.1088/0004-637X/707/2/936,
513,Recoil Candidate / Binary Quasar Candidate,HE0450–2958,HE0450–2958,,Optical Imaging / NIR Imaging,0.285,spec,04:52:30.0811,-29:53:35.226,73.12533791666667,-29.893118333333334,J2000,Optical,,15.35,V (Simbad),mag (Check Simbad),HE0450–2958 Companion,0.285,spec,04:52:30.0811,-29:53:35.226,73.12533791666667,-29.893118333333334,Optical,,15.35,V (Simbad),mag (Check Simbad),1.5,6.446291032031848,0.0,0.0,Magain+2005 ; Haehnelt+2006 ; Letawe+2009,2005Natur.437..381M ; 2006MNRAS.366L..22H ; 2009MNRAS.396...78L,https://doi.org/10.1038/nature04013 ; https://doi.org/10.1111/j.1745-3933.2005.00124.x ; https://doi.org/10.1111/j.1365-2966.2009.14740.x,
524,Dual AGN,AM1211-465,AM1211-465NE,,X-ray Imaging / X-ray Spectroscopy,0.01849,spec,12:14:12.839,-47:13:43.42,183.5534958333333,-47.22872777777778,J2000,Infared,2MASS,12.69,R (Simbad),mag (Check Simbad),AM1211-465SW,0.01848,spec,12:13:52.2951904691,-47:16:25.696718007,183.46789662695457,-47.273804643890834,Optical,Gaia,12.93,R (Simbad),mag (Check Simbad),264.0,99.09778465745363,9.999999999999593e-06,2.9357329758162365,Jiménez-Bailón,2007A&A...469..881J,https://doi.org/10.1051/0004-6361:20066761,Coordinates come from Simbad. NOTE: The RA listed for AM1211-465SW in Jimémenz-Bailón+ is incorrect (off by an arcmin).
